600.0000000000	2.0000000000	47.0669600931
600.0000000000	4.0000000000	40.2133211792
600.0000000000	6.0000000000	33.5217204341
600.0000000000	8.0000000000	26.5487230830
600.0000000000	10.0000000000	20.7500721173
600.0000000000	12.0000000000	15.0633564654
600.0000000000	14.0000000000	9.6010351064
600.0000000000	16.0000000000	4.7991096788
600.0000000000	18.0000000000	1.1607331070
600.0000000000	20.0000000000	0.2450183512
720.0000000000	2.0000000000	48.0539591919
720.0000000000	4.0000000000	42.1681413467
720.0000000000	6.0000000000	36.3917185906
720.0000000000	8.0000000000	30.1227087502
720.0000000000	10.0000000000	25.1753949795
720.0000000000	12.0000000000	20.2586854076
720.0000000000	14.0000000000	15.2534289997
720.0000000000	16.0000000000	10.7921415430
720.0000000000	18.0000000000	6.6813546520
720.0000000000	20.0000000000	3.0968943136
840.0000000000	2.0000000000	48.7595525539
840.0000000000	4.0000000000	43.5633122968
840.0000000000	6.0000000000	38.4558709607
840.0000000000	8.0000000000	32.6904606216
840.0000000000	10.0000000000	28.3730456562
840.0000000000	12.0000000000	24.0260338780
840.0000000000	14.0000000000	19.3862633506
840.0000000000	16.0000000000	15.3310170333
840.0000000000	18.0000000000	11.5634167323
840.0000000000	20.0000000000	7.9201734744
960.0000000000	2.0000000000	49.2891552333
960.0000000000	4.0000000000	44.6121497791
960.0000000000	6.0000000000	40.0037163270
960.0000000000	8.0000000000	34.6204445013
960.0000000000	10.0000000000	30.7959206053
960.0000000000	12.0000000000	26.8959933511
960.0000000000	14.0000000000	22.5232990253
960.0000000000	16.0000000000	18.7909873311
960.0000000000	18.0000000000	15.3816606916
960.0000000000	20.0000000000	11.7585388070
1080.0000000000	2.0000000000	49.7010117314
1080.0000000000	4.0000000000	45.4296311841
1080.0000000000	6.0000000000	41.2161417671
1080.0000000000	8.0000000000	36.1288514438
1080.0000000000	10.0000000000	32.6853342960
1080.0000000000	12.0000000000	29.1438562814
1080.0000000000	14.0000000000	24.9812315539
1080.0000000000	16.0000000000	21.5155223392
1080.0000000000	18.0000000000	18.3937471624
1080.0000000000	20.0000000000	14.7792605204
1200.0000000000	2.0000000000	50.0304943082
1200.0000000000	4.0000000000	46.0862657832
1200.0000000000	6.0000000000	42.1839924552
1200.0000000000	8.0000000000	37.3341495156
1200.0000000000	10.0000000000	34.2077801425
1200.0000000000	12.0000000000	30.9688488845
1200.0000000000	14.0000000000	26.9653172077
1200.0000000000	16.0000000000	23.7310297851
1200.0000000000	18.0000000000	20.8568167287
1200.0000000000	20.0000000000	17.2085611167
